000106 296 287 495 402, 1
000106 687 260 718 368, 0
000106 338 118 437 186, 1
000106 528 249 677 380, 1
000106 590 102 685 166, 1
000106 95 373 222 403, 0
000106 228 221 344 312, 1
000106 96 213 245 362, 1
000106 430 104 532 182, 1
000343 270 213 393 313, 1
000343 153 240 296 386, 1
000343 165 90 241 148, 1
000343 7 171 154 287, 1
000343 615 221 718 400, 1
000343 597 328 662 401, 1
000343 276 145 450 241, 1
000343 142 151 246 235, 1
000343 7 251 172 366, 1
000343 402 18 486 92, 1
000343 390 90 495 175, 1
000343 244 93 347 154, 1
000343 288 55 372 106, 1
000343 483 92 648 213, 1
000343 520 18 660 126, 1
000343 592 1 712 56, 0
000343 480 3 554 56, 1
000343 340 0 408 54, 1
000343 198 60 282 111, 1
000343 63 147 168 204, 1
000343 30 87 122 147, 1
000534 465 194 543 330, 1
000534 261 46 350 116, 1
000534 399 4 482 93, 1
000534 271 2 346 57, 1
000066 408 6 578 81, 1
000066 565 0 700 87, 1
000066 267 0 355 35, 0
000066 390 61 522 150, 1
000066 224 61 353 158, 1
000066 268 129 402 249, 1
000066 506 65 717 245, 1
000066 380 114 477 271, 1
000066 142 218 327 403, 1
000066 85 248 234 402, 1
000066 95 43 199 123, 1
000066 47 153 213 248, 1
000066 176 109 257 179, 1
000279 173 267 303 368, 1
000279 426 252 547 377, 1
000279 644 153 719 230, 0
000279 559 252 691 340, 1
000279 256 137 319 186, 1
000279 593 327 718 403, 1
000279 317 250 422 348, 1
000279 425 120 510 185, 1
000279 117 384 216 404, 0
000279 509 178 613 258, 1
000279 0 315 103 392, 1
000279 134 213 227 285, 1
000279 17 191 151 312, 1
000279 322 116 406 191, 1
000288 361 228 547 377, 1
000288 348 76 456 149, 1
000288 563 169 714 325, 1
000288 621 36 714 100, 1
000288 91 345 271 402, 1
000288 250 178 366 269, 1
000288 91 166 250 335, 1
000288 461 58 561 135, 1
000622 470 244 518 316, 1
000622 415 150 468 206, 1
000622 186 1 252 38, 0
000622 468 193 523 242, 1
000622 2 28 50 80, 1
000641 412 283 524 348, 1
000641 423 152 514 189, 1
000641 496 71 560 118, 1
000231 479 59 588 148, 1
000231 593 125 715 228, 1
000231 442 188 561 309, 1
000231 280 100 536 195, 1
000231 297 41 400 127, 1
000231 549 217 714 402, 1
000231 280 277 417 400, 1
000231 150 185 459 314, 1
000231 126 155 233 220, 1
000231 222 110 344 197, 1
000231 6 147 92 317, 1
000231 171 39 228 96, 1
000231 118 53 187 119, 1
000231 28 69 92 121, 1
000231 151 15 205 47, 0
000231 80 32 142 74, 1
000231 618 0 702 33, 0
000231 41 104 111 155, 1
000231 41 152 129 306, 1
000231 387 5 445 43, 0
000061 551 116 672 225, 1
000061 614 276 717 403, 1
000061 398 191 622 326, 1
000061 363 110 475 226, 1
000061 162 258 283 358, 1
000061 316 201 439 305, 1
000061 7 270 141 400, 1
000061 150 102 234 175, 1
000061 466 67 559 148, 1
000061 99 125 173 209, 1
000061 0 150 51 216, 0
000061 221 70 339 193, 1
000061 244 43 313 109, 1
000061 121 73 175 115, 1
000061 319 53 389 103, 1
000061 13 88 87 157, 0
000061 0 200 62 320, 1
000061 181 214 335 287, 1
000061 300 11 362 55, 1
000061 414 60 480 104, 1
000061 633 52 711 108, 1
000061 438 17 511 71, 1
000061 411 190 612 312, 1
000061 205 210 361 284, 1
000061 250 88 343 146, 1
000061 366 118 486 214, 1
000061 321 193 459 308, 1
000061 92 126 180 209, 1
000061 540 123 669 222, 1
000061 161 265 293 354, 1
000061 483 66 569 144, 1
000061 155 96 237 174, 1
000061 2 275 132 373, 1
000061 392 311 599 393, 1
000374 468 96 570 203, 1
000374 549 1 631 42, 0
000374 447 9 516 61, 1
000295 552 0 673 26, 0
000295 450 231 695 398, 1
000295 502 51 651 178, 1
000295 334 57 493 254, 1
000411 638 218 711 294, 1
000411 558 218 622 270, 1
000411 557 128 614 189, 1
000411 501 199 551 252, 1
000411 549 81 595 127, 1
000411 422 210 464 252, 1
000373 197 124 254 174, 1
000373 318 254 364 307, 1
000030 0 145 135 349, 1
000030 50 248 186 404, 1
000030 249 365 459 404, 1
000030 286 299 433 376, 1
000030 267 184 418 313, 1
000030 503 258 648 379, 1
000030 627 338 717 402, 1
000030 175 223 297 333, 1
000030 535 135 621 201, 1
000030 474 103 580 224, 1
000030 546 71 641 159, 1
000030 128 115 231 213, 1
000030 290 125 366 202, 1
000030 228 82 298 136, 1
000030 372 92 482 171, 1
000030 398 43 476 111, 1
000030 230 20 309 79, 1
000030 119 24 236 84, 1
000030 10 63 104 162, 1
000030 239 21 309 79, 1
000030 536 133 624 199, 1
000030 175 231 297 335, 1
000030 564 91 641 164, 1
000030 263 189 438 294, 1
000030 289 129 374 222, 1
000030 184 311 427 403, 1
000030 228 76 299 141, 1
000030 475 112 552 223, 1
000030 336 85 482 162, 1
000030 119 93 225 212, 1
000030 8 247 178 404, 1
000030 1 175 130 386, 1
000030 488 248 658 394, 1
000030 624 328 718 404, 1
000030 647 131 718 227, 0
000030 552 46 640 102, 1
000030 459 68 527 144, 1
000030 110 68 189 134, 1
000030 0 140 83 280, 1
000030 48 15 246 86, 1
000030 43 100 185 179, 1
000030 17 81 91 157, 1
000030 348 20 488 104, 1
000030 226 137 306 217, 1
000323 445 67 618 221, 1
000323 614 82 694 178, 1
000323 271 1 365 82, 1
000323 204 42 283 151, 1
000323 50 31 159 105, 1
000323 10 80 125 195, 1
000323 207 174 357 306, 1
000323 438 260 634 401, 1
000323 554 202 714 376, 1
000323 320 331 404 402, 1
000323 5 383 183 402, 0
000134 206 374 270 402, 0
000134 57 266 145 351, 1
000134 491 325 676 401, 1
000134 545 181 658 280, 1
000134 589 241 717 365, 1
000134 666 110 715 173, 0
000134 674 57 718 115, 0
000134 411 221 535 315, 1
000134 438 112 528 199, 1
000134 330 152 429 226, 1
000134 392 91 460 165, 1
000134 290 90 364 144, 1
000134 230 113 294 160, 1
000134 71 213 216 297, 1
000134 134 175 229 240, 1
000675 155 194 200 248, 1
000675 192 375 255 405, 0
000675 39 56 77 101, 0
000011 589 278 717 357, 1
000011 297 139 391 183, 1
000011 347 186 451 302, 1
000011 282 230 385 341, 1
000011 184 366 245 402, 1
000011 399 324 515 401, 1
000011 541 198 718 276, 1
000011 484 137 586 216, 1
000011 536 39 660 128, 1
000011 568 79 678 151, 1
000011 423 182 513 292, 1
000011 501 6 632 91, 1
000011 190 303 293 398, 1
000081 657 167 719 316, 0
000081 365 225 523 362, 1
000081 0 211 31 323, 1
000081 40 171 135 256, 1
000081 299 142 456 230, 1
000081 457 54 568 152, 1
000081 374 176 552 274, 1
000081 261 79 371 158, 1
000081 364 75 472 173, 1
000081 584 21 679 80, 1
000081 79 99 154 142, 1
000081 560 353 708 404, 1
000081 583 161 718 385, 1
000081 204 71 279 118, 1
000081 151 32 226 75, 1
000081 292 28 364 72, 1
000115 536 0 665 26, 0
000115 437 227 682 396, 1
000115 494 52 637 176, 1
000115 324 53 483 249, 1
000299 692 44 718 95, 0
000299 543 150 700 395, 1
000170 159 145 308 271, 1
000170 0 343 127 403, 1
000170 417 294 671 400, 1
000170 144 266 301 395, 1
000170 491 70 636 174, 1
000170 536 191 717 344, 1
000170 309 181 450 302, 1
000170 344 107 472 195, 1
000170 701 120 717 181, 0
000170 580 20 715 119, 1
000170 399 30 493 104, 1
000170 230 115 323 187, 1
000170 0 236 182 372, 1
000170 0 133 91 218, 1
000170 36 49 129 107, 1
000391 426 250 491 335, 1
000391 116 76 202 138, 1
000391 305 303 406 402, 1
000278 659 310 717 393, 0
000278 160 251 282 341, 1
000278 398 248 510 360, 1
000278 614 158 717 234, 1
000278 528 251 641 317, 1
000278 252 134 311 181, 1
000278 548 320 646 400, 1
000278 637 230 719 309, 1
000278 704 109 717 153, 0
000278 303 240 394 330, 1
000278 416 121 501 186, 1
000278 116 362 216 403, 1
000278 500 178 586 250, 1
000278 0 297 97 371, 1
000278 124 204 217 273, 1
000278 24 168 151 291, 1
000278 304 117 388 192, 1
000092 555 250 717 403, 1
000092 126 216 231 285, 1
000092 324 201 425 290, 1
000092 691 223 717 299, 0
000092 531 134 633 197, 1
000092 433 211 531 263, 1
000092 225 118 280 159, 1
000092 160 372 253 402, 0
000092 432 244 552 366, 1
000092 604 373 718 403, 0
000092 690 295 717 358, 0
000092 538 184 649 254, 1
000092 678 58 716 127, 0
000092 249 197 322 278, 1
000092 363 96 448 161, 1
000092 39 303 153 392, 1
000092 679 147 718 213, 0
000092 423 147 499 207, 1
000092 26 151 126 244, 1
000608 494 99 548 149, 1
000608 112 89 170 141, 1
000608 200 7 236 38, 0
000608 374 40 415 88, 1
000608 411 55 447 91, 1
000608 403 95 438 131, 1
000608 362 141 408 183, 1
000608 261 107 313 161, 1
000608 164 126 228 182, 1
000608 18 131 110 199, 1
000608 18 192 117 249, 1
000608 142 196 218 263, 1
000608 310 181 355 228, 1
000608 200 272 301 381, 1
000608 101 337 205 405, 1
000608 287 344 352 405, 1
000608 609 363 685 405, 1
000608 508 254 594 325, 1
000608 409 181 472 234, 1
000608 462 157 516 212, 1
000608 501 147 552 188, 1
000608 558 176 621 225, 1
000608 553 216 609 268, 1
000608 468 209 537 260, 1
000608 509 181 562 236, 1
000608 647 154 692 194, 0
000608 484 296 553 371, 1
000608 542 357 589 403, 1
000608 400 219 485 334, 1
000112 473 161 705 307, 1
000112 410 27 516 86, 1
000112 690 120 718 198, 0
000112 200 300 427 403, 1
000112 338 119 460 231, 1
000112 165 120 325 311, 1
000112 520 3 633 75, 1
000598 327 186 376 234, 1
000598 495 78 539 128, 1
000598 502 36 553 79, 1
000598 422 31 458 63, 1
000244 525 11 718 133, 1
000244 295 27 451 101, 1
000244 419 11 556 125, 1
000244 160 0 248 72, 1
000244 269 81 401 170, 1
000244 116 84 245 181, 1
000244 510 94 713 176, 1
000244 140 141 264 252, 1
000244 380 101 573 268, 1
000244 572 206 719 278, 1
000244 223 147 321 298, 1
000244 37 249 176 398, 1
000244 67 135 148 205, 1
000488 467 144 503 184, 1
000488 371 37 421 81, 1
000488 283 13 339 52, 0
000488 303 55 341 105, 1
000488 259 327 339 381, 1
000463 109 29 203 99, 1
000463 201 63 280 137, 1
000463 216 146 337 237, 1
000463 261 249 362 337, 1
000463 371 277 442 345, 1
000463 476 282 606 355, 1
000463 348 160 400 269, 1
000463 505 61 603 146, 1
000164 284 232 415 331, 1
000164 163 271 316 402, 1
000164 168 95 245 154, 1
000164 5 183 151 314, 1
000164 668 307 717 400, 0
000164 654 357 695 402, 0
000164 296 159 482 263, 1
000164 143 164 257 252, 1
000164 9 281 173 401, 1
000164 414 23 508 96, 1
000164 408 100 538 199, 1
000164 257 105 361 179, 1
000164 295 55 388 115, 1
000164 515 97 686 242, 1
000164 541 24 695 146, 1
000164 618 0 717 54, 0
000164 490 4 564 58, 1
000164 346 0 429 57, 1
000164 201 67 291 119, 1
000164 63 154 179 218, 1
000164 28 85 122 149, 1
000376 399 351 498 395, 1
000376 602 349 687 402, 1
000376 432 193 462 215, 1
000376 390 200 426 230, 1
000376 681 198 706 218, 0
000376 371 242 402 264, 1
000376 354 343 380 365, 1
000376 399 276 423 299, 1
000376 441 287 461 304, 1
000376 317 240 341 257, 1
000376 334 219 352 235, 1
000376 195 312 218 332, 1
000376 118 384 144 404, 0
000376 264 234 293 255, 1
000376 273 252 292 267, 1
000376 149 281 188 307, 1
000376 191 272 220 305, 1
000251 578 0 710 47, 1
000251 401 3 530 98, 1
000251 478 35 630 184, 1
000251 616 44 708 201, 1
000251 356 165 662 311, 1
000251 425 226 717 400, 1
000251 213 9 333 87, 1
000251 270 215 427 355, 1
000251 108 139 278 292, 1
000251 185 87 295 168, 1
000251 108 282 258 390, 1
000251 0 153 117 353, 1
000251 258 120 380 227, 1
000251 349 44 429 138, 1
000536 80 163 134 205, 1
000536 176 138 209 164, 1
000536 76 82 109 107, 1
000536 106 73 130 93, 1
000536 268 121 296 145, 1
000536 271 149 298 167, 1
000536 283 171 312 196, 1
000536 282 245 317 280, 1
000536 254 369 323 405, 1
000536 298 227 354 252, 1
000662 284 178 347 285, 1
000428 319 309 377 360, 1
000569 557 312 630 364, 1
000569 514 271 545 303, 1
000569 359 138 424 202, 1
000569 548 2 640 72, 1
000283 241 298 404 402, 1
000283 564 281 711 398, 1
000283 309 148 383 203, 1
000283 431 270 563 401, 1
000283 521 131 617 195, 1
000283 629 173 718 266, 1
000283 28 358 169 404, 1
000283 176 233 280 317, 1
000283 67 219 177 358, 1
000283 393 134 481 210, 1
000234 637 108 719 205, 1
000234 658 270 718 400, 0
000234 426 171 682 290, 1
000234 428 92 541 196, 1
000234 284 278 665 402, 1
000234 231 233 337 309, 1
000234 355 171 485 282, 1
000234 119 223 206 393, 1
000234 258 98 315 155, 1
000234 551 49 642 121, 1
000234 200 110 270 186, 1
000234 113 136 190 186, 1
000234 300 67 412 156, 1
000234 328 42 386 88, 1
000234 228 69 282 101, 1
000234 391 32 461 82, 1
000234 144 95 206 137, 1
000234 126 178 183 242, 1
000234 247 197 393 243, 1
000234 165 261 254 403, 1
000234 389 5 451 39, 0
000234 497 53 555 91, 1
000234 524 4 591 52, 1
000234 68 196 131 272, 1
000609 67 163 127 216, 1
000609 427 207 459 240, 1
000497 417 72 477 127, 1
000497 89 288 142 334, 1
000497 113 361 178 405, 1
000497 142 181 190 231, 1
000568 581 322 645 363, 1
000024 6 92 158 250, 1
000024 23 152 199 315, 1
000024 0 84 86 190, 0
000024 149 306 318 401, 1
000024 212 236 361 325, 1
000024 253 192 369 246, 1
000024 258 122 398 212, 1
000024 437 176 559 281, 1
000024 549 247 659 337, 1
000024 522 331 636 403, 1
000024 659 243 717 349, 0
000024 636 75 717 169, 1
000024 185 135 280 226, 1
000024 518 84 604 151, 1
000024 445 60 551 154, 1
000024 550 25 644 102, 1
000024 679 153 718 202, 0
000024 172 49 252 131, 1
000024 293 83 359 140, 1
000024 261 32 315 74, 1
000024 272 0 339 48, 1
000409 624 327 692 401, 1
000409 533 255 597 323, 1
000409 552 26 602 72, 1
000409 509 44 556 91, 1
000409 464 42 501 78, 1
000409 683 188 720 245, 0
000409 494 193 528 225, 1
000300 561 157 716 402, 1
000300 295 313 462 402, 1
000300 442 261 648 402, 1
000300 384 191 558 329, 1
000300 527 178 717 403, 1
000300 536 117 685 187, 1
000300 637 188 716 267, 1
000300 185 327 294 403, 1
000300 63 276 227 389, 1
000300 126 230 200 286, 1
000300 0 270 54 402, 0
000300 5 196 80 260, 0
000300 93 200 147 244, 1
000300 152 176 221 230, 1
000300 205 170 248 219, 1
000300 151 123 220 176, 1
000300 355 120 468 183, 1
000300 438 35 513 83, 1
000300 433 74 518 142, 1
000300 594 0 697 54, 1
000300 651 18 716 115, 0
000300 349 73 424 127, 1
000300 378 13 436 63, 1
000127 322 393 487 403, 0
000127 503 393 513 401, 0
000127 423 260 597 398, 1
000127 553 235 715 403, 1
000127 551 177 697 259, 1
000127 668 257 717 318, 0
000127 100 359 214 403, 1
000127 45 270 150 358, 1
000127 67 183 157 267, 1
000127 146 191 206 266, 1
000127 54 127 127 186, 1
000127 339 139 443 224, 1
000127 410 46 496 100, 1
000127 423 84 507 169, 1
000127 579 13 671 97, 1
000127 639 28 717 149, 1
000127 313 81 397 141, 1
000127 357 14 425 63, 1
000127 275 38 339 92, 1
000475 176 221 299 351, 1
000475 414 181 486 243, 1
000475 200 16 274 75, 1
000475 403 78 442 120, 1
000475 453 64 492 104, 1
000475 415 52 455 91, 1
000546 391 97 462 182, 1
000546 327 81 372 122, 1
000546 328 31 364 66, 1
000546 350 1 384 28, 0
000546 394 273 471 335, 1
000546 612 299 697 391, 1
000407 251 241 284 266, 1
000407 217 252 252 278, 1
000407 138 37 219 102, 1
000616 48 243 112 302, 1
000616 91 210 129 245, 1
000616 257 340 308 383, 1
000616 411 343 468 398, 1
000616 582 328 621 366, 1
000616 530 278 568 307, 1
000616 592 213 630 249, 1
000616 524 107 555 136, 1
000616 310 96 337 117, 1
000616 350 131 372 150, 1
000403 26 98 110 163, 1
000566 188 273 283 374, 1
000566 30 102 100 173, 1
000566 423 340 491 403, 1
000566 507 305 579 372, 1
000566 248 149 321 226, 1
000566 294 234 354 294, 1
000566 397 226 461 298, 1
000566 230 93 274 131, 1
000566 272 49 327 107, 1
000566 287 99 335 149, 1
000566 341 134 397 187, 1
000566 397 105 433 149, 1
000566 430 130 480 181, 1
000566 436 181 478 225, 1
000566 337 90 391 140, 1
000566 342 60 384 102, 1
000566 307 18 346 57, 0
000566 476 183 509 219, 1
000214 256 62 326 120, 1
000214 591 139 679 205, 1
000214 270 293 395 398, 1
000214 600 79 677 159, 1
000214 349 252 532 356, 1
000214 323 165 448 259, 1
000214 367 348 550 402, 1
000214 259 124 334 187, 1
000214 528 130 605 242, 1
000214 381 119 533 189, 1
000214 175 159 274 293, 1
000214 183 340 295 404, 1
000214 94 263 195 402, 1
000214 610 259 719 403, 1
000214 565 48 653 104, 1
000214 493 88 562 156, 1
000214 136 130 214 196, 1
000214 1 232 133 395, 1
000214 55 65 254 145, 1
000214 149 13 221 77, 1
000214 83 171 226 256, 1
000214 34 154 108 230, 1
000214 65 63 135 108, 1
000214 386 48 527 131, 1
000214 257 17 320 60, 1
000214 291 192 374 277, 1
000390 480 299 529 337, 1
000390 420 147 458 182, 1
000390 400 159 428 189, 1
000390 372 125 399 153, 1
000390 411 366 494 405, 1
000390 527 284 587 319, 1
000551 228 317 256 334, 1
000551 249 273 271 295, 1
000551 127 261 147 278, 1
000551 153 240 176 260, 1
000551 1 65 60 131, 1
000551 163 161 206 201, 1
000551 371 195 418 231, 1
000551 531 119 568 160, 1
000237 613 147 718 252, 1
000237 429 217 666 351, 1
000237 407 129 519 233, 1
000237 262 338 642 403, 1
000237 190 273 293 367, 1
000237 330 211 461 322, 1
000237 48 264 167 404, 1
000237 209 118 281 183, 1
000237 524 89 616 170, 1
000237 151 135 221 218, 1
000237 50 160 124 218, 1
000237 622 0 700 29, 0
000237 269 96 387 206, 1
000237 284 57 354 124, 1
000237 187 89 240 131, 1
000237 366 71 436 121, 1
000237 94 109 159 158, 1
000237 67 203 132 273, 1
000237 216 235 366 298, 1
000237 142 307 228 402, 1
000237 351 34 413 75, 1
000237 461 88 528 132, 1
000237 491 30 561 84, 1
000237 5 228 71 319, 0
000191 582 277 717 356, 1
000191 292 138 387 182, 1
000191 342 186 447 301, 1
000191 276 230 378 339, 1
000191 177 366 238 402, 1
000191 396 321 512 402, 1
000191 533 196 717 277, 1
000191 479 135 582 215, 1
000191 532 35 657 124, 1
000191 565 75 676 147, 1
000191 417 181 507 292, 1
000191 497 4 627 89, 1
000191 182 303 285 398, 1
000619 290 157 322 190, 1
000619 427 147 455 175, 1
000619 400 244 436 284, 1
000619 354 359 399 398, 1
000619 68 283 95 313, 1
000336 409 374 531 401, 0
000336 458 175 686 315, 1
000336 497 101 622 206, 1
000336 695 52 717 90, 0
000336 231 89 333 161, 1
000336 169 125 246 195, 1
000336 191 29 258 79, 1
000336 104 84 165 136, 1
000336 401 65 507 223, 1
000336 398 184 490 273, 1
000336 243 55 357 109, 1
000336 168 71 232 115, 1
000336 80 129 155 173, 1
000336 369 0 433 23, 0
000336 342 27 416 91, 1
000336 246 29 320 73, 1
000336 280 3 344 38, 0
000336 399 26 491 102, 1
000336 440 1 531 53, 1
000336 2 135 87 220, 0
000085 407 314 575 404, 1
000085 10 228 135 328, 1
000085 319 207 474 320, 1
000085 491 123 601 221, 1
000085 407 260 614 389, 1
000085 271 131 381 210, 1
000085 385 120 505 236, 1
000085 619 91 714 150, 1
000085 77 138 151 181, 1
000085 389 68 480 131, 1
000085 160 105 224 165, 1
000085 646 222 718 404, 0
000085 206 110 297 170, 1
000085 152 58 225 107, 1
000085 306 67 382 116, 1
000113 496 132 718 260, 1
000113 417 4 536 72, 1
000113 235 264 466 401, 1
000113 361 85 482 203, 1
000113 190 77 349 274, 1
000113 529 0 664 54, 1
000213 233 46 303 104, 1
000213 547 137 635 203, 1
000213 234 273 354 386, 1
000213 571 83 648 163, 1
000213 319 233 495 338, 1
000213 322 154 406 246, 1
000213 301 343 497 403, 1
000213 232 107 307 170, 1
000213 507 122 583 234, 1
000213 372 118 504 190, 1
000213 150 131 243 268, 1
000213 135 319 247 404, 1
000213 29 240 166 404, 1
000213 551 244 717 398, 1
000213 672 116 718 211, 0
000213 543 51 631 107, 1
000213 467 77 537 154, 1
000213 117 108 195 174, 1
000213 0 197 100 401, 1
000213 35 46 234 126, 1
000213 128 5 201 58, 1
000213 47 149 204 232, 1
000213 16 127 90 203, 1
000213 53 40 123 85, 1
000213 361 35 502 119, 1
000213 238 6 301 50, 0
000213 252 177 328 249, 1
000053 591 97 707 195, 1
000053 583 248 718 404, 1
000053 392 158 649 269, 1
000053 394 86 496 180, 1
000053 416 369 555 404, 1
000053 249 259 583 403, 1
000053 208 221 315 286, 1
000053 310 159 436 270, 1
000053 90 207 177 377, 1
000053 234 85 291 142, 1
000053 517 50 607 115, 1
000053 176 99 246 171, 1
000053 96 120 173 171, 1
000053 275 65 381 155, 1
000053 300 35 359 81, 1
000053 211 62 265 94, 1
000053 374 26 444 75, 1
000053 133 79 194 121, 1
000053 99 165 166 215, 1
000053 129 238 218 392, 1
000053 368 3 430 36, 0
000053 472 42 530 80, 1
000053 53 176 117 243, 1
000257 600 7 717 119, 1
000257 338 49 480 139, 1
000257 396 210 624 404, 1
000257 361 134 497 225, 1
000257 235 251 425 404, 1
000257 4 29 76 115, 0
000257 78 14 164 81, 1
000257 353 11 505 97, 1
000257 501 142 616 264, 1
000257 538 28 631 174, 1
000060 513 163 634 272, 1
000060 567 339 717 404, 1
000060 361 245 592 393, 1
000060 329 171 442 274, 1
000060 118 317 225 398, 1
000060 268 248 403 369, 1
000060 0 327 79 401, 0
000060 118 143 201 216, 1
000060 435 110 527 191, 1
000060 59 166 143 252, 1
000060 0 211 29 258, 0
000060 518 16 595 58, 1
000060 188 122 306 243, 1
000060 203 80 273 146, 1
000060 92 116 146 158, 1
000060 291 94 361 144, 1
000060 0 127 65 194, 0
000060 125 273 279 349, 1
000060 272 51 334 98, 1
000060 376 108 442 152, 1
000060 605 97 695 153, 1
000060 410 44 476 97, 1
000060 388 233 590 354, 1
000060 154 258 311 333, 1
000060 223 122 316 180, 1
000060 330 162 450 258, 1
000060 280 243 417 358, 1
000060 62 163 150 246, 1
000060 512 160 641 259, 1
000060 118 311 271 387, 1
000060 452 102 537 179, 1
000060 128 138 210 215, 1
000060 1 325 97 399, 1
000567 82 257 247 402, 1
000567 480 91 563 125, 1
000567 315 171 398 219, 1
000635 377 88 415 122, 1
000635 196 96 251 146, 1
000635 1 234 50 302, 1
000635 120 1 172 34, 0
000058 553 153 675 262, 1
000058 597 328 718 402, 1
000058 374 232 624 368, 1
000058 355 140 468 243, 1
000058 219 354 599 404, 1
000058 137 292 240 387, 1
000058 284 230 415 341, 1
000058 0 294 91 404, 1
000058 158 132 230 197, 1
000058 472 97 564 178, 1
000058 97 146 181 237, 1
000058 0 178 72 232, 0
000058 565 4 642 47, 0
000058 219 106 338 217, 1
000058 229 68 299 135, 1
000058 127 99 181 141, 1
000058 320 82 390 132, 1
000058 30 120 93 174, 1
000058 6 217 65 305, 0
000058 155 253 308 320, 1
000058 88 326 154 404, 1
000058 306 41 368 82, 1
000058 409 97 475 141, 1
000058 646 85 714 138, 0
000058 438 42 506 95, 1
000364 99 278 198 378, 1
000364 233 325 281 384, 1
000364 350 357 411 405, 1
000364 441 266 497 325, 1
000364 422 147 463 177, 1
000364 283 216 325 262, 1
000364 324 225 364 275, 1
000364 309 138 347 175, 1
000364 210 65 254 116, 1
000364 285 84 310 113, 1
000364 306 95 331 126, 1
000364 510 256 547 313, 1
000152 318 294 504 403, 1
000152 620 231 718 404, 1
000152 424 151 612 263, 1
000152 436 75 549 162, 1
000152 634 4 717 55, 1
000152 251 86 329 148, 1
000152 190 105 268 173, 1
000152 356 32 446 175, 1
000152 362 156 438 226, 1
000152 243 54 327 98, 1
000152 185 76 241 116, 1
000152 115 123 179 167, 1
000558 111 90 159 131, 1
000232 541 79 650 179, 1
000232 529 249 658 371, 1
000232 347 136 593 234, 1
000232 345 72 448 158, 1
000232 640 248 718 404, 1
000232 357 330 495 403, 1
000232 199 227 509 355, 1
000232 165 191 272 256, 1
000232 274 141 396 229, 1
000232 50 177 136 347, 1
000232 209 63 267 120, 1
000232 474 29 564 95, 1
000232 151 77 221 146, 1
000232 71 101 135 153, 1
000232 257 28 363 118, 1
000232 264 12 329 70, 1
000232 191 43 245 75, 1
000232 350 8 420 57, 1
000232 115 56 168 97, 1
000232 76 133 143 200, 1
000232 90 219 179 373, 1
000232 434 30 492 68, 1
000232 23 155 87 220, 0
000414 358 365 395 397, 1
000414 558 287 581 307, 1
000414 461 163 504 204, 1
000414 334 222 370 252, 1
000414 648 37 694 81, 0
000414 417 352 473 405, 1
000414 398 318 478 356, 1
000666 468 86 529 149, 1
000666 379 287 459 375, 1
000666 288 99 339 157, 1
000666 371 30 406 66, 1
000102 219 301 380 404, 1
000102 526 284 688 402, 1
000102 667 278 718 367, 0
000102 296 150 371 214, 1
000102 403 279 527 401, 1
000102 500 143 595 207, 1
000102 604 186 716 280, 1
000102 17 356 158 404, 1
000102 165 237 266 317, 1
000102 63 219 170 359, 1
000102 376 139 458 218, 1
000103 236 297 399 401, 1
000103 561 282 709 399, 1
000103 308 148 381 203, 1
000103 428 271 559 402, 1
000103 519 132 614 196, 1
000103 625 175 717 269, 1
000103 28 358 169 404, 1
000103 174 233 277 317, 1
000103 66 219 176 358, 1
000103 392 135 478 209, 1
000603 57 90 128 143, 1
000603 395 13 450 69, 1
000603 396 119 459 184, 1
000603 345 191 404 263, 1
000603 83 217 189 322, 1
000603 168 291 280 395, 1
000603 1 260 39 325, 1
000183 588 138 709 204, 1
000183 346 97 420 136, 1
000183 433 120 475 174, 1
000183 361 157 437 218, 1
000183 451 219 556 293, 1
000183 392 242 493 302, 1
000183 302 235 448 375, 1
000183 262 221 331 342, 1
000183 468 179 564 250, 1
000183 521 286 619 339, 1
000183 566 215 641 266, 1
000183 480 314 610 402, 1
000183 547 96 714 166, 1
000183 506 62 586 128, 1
000183 563 29 669 99, 1
000183 468 117 525 194, 1
000461 203 319 306 402, 1
000594 439 222 515 290, 1
000594 409 349 477 405, 1
000594 681 260 720 300, 0
000594 504 241 538 278, 1
000016 89 325 324 379, 1
000016 74 233 287 332, 1
000016 23 175 136 268, 1
000016 146 52 263 151, 1
000016 143 92 270 180, 1
000016 93 42 221 116, 1
000016 220 171 326 265, 1
000016 257 118 375 195, 1
000016 308 83 416 141, 1
000016 509 152 619 226, 1
000016 460 201 574 296, 1
000016 593 168 718 264, 1
000016 535 51 621 99, 1
000016 482 24 575 112, 1
000016 585 19 675 72, 1
000007 671 247 716 314, 0
000007 380 135 474 179, 1
000007 452 177 542 283, 1
000007 393 238 473 310, 1
000007 505 352 595 401, 1
000007 419 355 523 402, 1
000007 325 338 408 403, 1
000007 275 296 341 404, 1
000007 533 281 654 384, 1
000007 656 192 718 246, 0
000007 582 132 684 207, 1
000007 624 45 718 115, 1
000007 668 78 717 146, 0
000007 522 176 609 276, 1
000007 572 10 696 84, 1
000007 335 289 429 374, 1
000466 162 344 254 405, 1
000466 406 331 524 405, 1
000466 523 307 598 365, 1
000466 23 246 99 308, 1
000034 254 59 324 117, 1
000034 587 138 675 204, 1
000034 266 290 390 398, 1
000034 596 78 672 157, 1
000034 345 247 525 352, 1
000034 322 164 442 258, 1
000034 358 347 543 403, 1
000034 255 120 331 183, 1
000034 524 129 600 240, 1
000034 379 119 529 189, 1
000034 175 159 274 291, 1
000034 177 337 290 404, 1
